elo,player_count,level,matches_week,trainings_week,fatigue,hour,day,duration,field_available,field_pressure,field_capacity,distance_km,weather_score,temp_comfort,has_tournament,tournament_priority,field_tournament_fit,label,win_ratio,team_load,is_weekend,is_peak_hour,field_fits
1097,8,1,5,2,10,8,4,120,0,0.89,10,8.0,1.0,0.2,0,0,1,0,0.125,7,0,0,1
1277,7,3,5,6,10,18,3,120,1,0.14,15,5.44,0.5,1.0,0,0,1,1,0.48333333333333334,11,0,1,1
1089,12,1,2,2,6,14,0,90,1,0.54,20,6.31,0.5,0.5,0,0,1,1,0.509090909090909,4,0,0,1
924,12,2,1,0,2,14,5,120,0,0.84,30,3.44,0.7,0.5,1,3,1,0,0.7142857142857143,1,1,0,1
1486,8,2,1,1,3,20,1,60,0,0.58,30,1.51,1.0,1.0,0,0,1,1,0.6666666666666666,2,0,1,1
1204,19,1,2,4,8,16,5,90,0,0.48,30,9.24,0.5,0.5,0,0,1,0,0.2857142857142857,6,1,1,1
1100,9,2,3,6,10,20,2,120,0,0.84,20,6.11,0.2,1.0,1,2,1,0,0.6,9,0,1,1
992,8,3,5,1,10,14,3,60,0,0.51,15,8.25,0.7,0.5,0,0,1,0,0.4807692307692308,6,0,0,1
1441,7,1,1,6,8,22,0,60,1,0.65,10,3.16,1.0,0.2,0,0,1,1,0.5,7,0,0,1
974,16,3,2,5,9,18,0,90,0,0.41,30,9.86,0.2,1.0,1,2,1,0,0.20689655172413793,7,0,1,1
1383,14,3,5,6,10,22,5,60,0,0.18,20,11.04,0.0,0.5,1,3,1,0,0.4888888888888889,11,1,0,1
1172,7,1,1,5,7,10,2,120,0,0.95,20,12.57,0.0,1.0,0,0,1,0,0.0,6,0,0,1
926,8,2,5,3,10,10,6,60,1,0.8,20,11.58,0.0,1.0,0,0,1,0,0.5853658536585366,8,1,0,1
1301,16,3,4,7,10,16,3,120,1,0.46,20,2.97,0.7,1.0,0,0,1,1,0.6521739130434783,11,0,1,1
1499,18,1,0,5,5,22,1,60,0,0.81,30,11.0,0.0,0.5,1,1,1,0,0.5384615384615384,5,0,0,1
1546,10,1,2,3,7,8,3,90,1,0.2,10,5.13,0.5,0.2,0,0,1,0,0.7692307692307693,5,0,0,1
1467,15,2,2,7,10,8,1,90,0,0.75,15,4.92,0.0,0.5,0,0,1,0,0.41935483870967744,9,0,0,1
1557,13,3,1,4,6,22,3,90,1,0.59,30,7.22,0.7,0.5,0,0,1,1,0.4,5,0,0,1
965,20,3,1,0,2,10,6,120,1,0.46,30,9.02,0.7,0.5,0,0,1,1,0.5294117647058824,1,1,0,1
1022,8,2,0,0,0,8,4,90,1,0.46,15,5.59,0.0,1.0,0,0,1,0,0.6052631578947368,0,0,0,1
831,13,1,1,2,4,20,6,60,1,0.26,20,11.53,0.7,1.0,0,0,1,1,0.29545454545454547,3,1,1,1
1425,13,2,2,2,6,20,2,60,1,0.97,15,5.48,0.7,0.5,0,0,1,1,0.6923076923076923,4,0,1,1
860,17,1,0,4,4,16,5,90,1,0.91,30,8.57,0.5,0.5,1,1,1,1,0.13043478260869565,4,1,1,1
1117,17,2,3,2,8,16,6,90,1,0.74,10,5.84,1.0,0.2,1,1,0,0,0.5,5,1,1,0
1014,12,2,1,2,4,22,3,60,1,0.29,15,9.79,0.0,0.2,0,0,1,0,0.2,3,0,0,1
1389,8,3,5,5,10,16,4,60,1,0.66,10,4.38,0.0,0.5,1,1,0,0,0.06896551724137931,10,0,1,1
1247,7,1,3,7,10,20,5,120,1,0.99,20,2.87,0.7,0.2,1,2,1,0,0.08,10,1,1,1
1109,14,3,4,6,10,14,5,120,1,0.1,30,12.81,1.0,0.2,0,0,1,0,0.92,10,1,0,1
1024,12,1,1,1,3,14,4,90,1,0.31,20,6.65,0.2,0.2,0,0,1,1,0.48148148148148145,2,0,0,1
990,9,1,2,7,10,18,6,60,1,0.21,10,8.87,0.0,0.2,0,0,1,0,0.5517241379310345,9,1,1,1
1460,11,1,2,0,4,16,4,120,1,0.75,10,3.03,0.5,0.5,0,0,1,1,0.08823529411764706,2,0,1,0
1534,6,2,0,0,0,14,4,60,1,0.15,15,2.49,0.7,0.5,0,0,1,1,0.4716981132075472,0,0,0,1
903,16,3,5,3,10,18,2,90,0,0.91,10,8.41,1.0,0.5,1,3,0,0,0.47619047619047616,8,0,1,0
1458,10,2,3,2,8,22,3,60,0,0.78,30,5.49,0.5,0.5,0,0,1,0,0.18421052631578946,5,0,0,1
1180,14,1,1,0,2,22,4,90,0,0.44,30,2.08,0.2,0.2,0,0,1,0,0.0,1,0,0,1
1212,14,2,4,4,10,18,6,120,0,0.13,15,9.96,0.5,0.2,0,0,1,0,0.9032258064516129,8,1,1,1
1144,18,1,2,6,10,20,1,90,0,0.26,30,7.68,1.0,0.2,1,3,1,0,0.034482758620689655,8,0,1,1
1559,8,3,2,0,4,16,2,90,0,0.53,15,6.12,0.0,0.2,0,0,1,0,0.72,2,0,1,1
1558,9,3,4,2,10,16,6,120,0,0.78,30,3.83,0.5,1.0,0,0,1,0,0.04,6,1,1,1
1189,10,3,2,4,8,14,0,120,0,0.66,30,9.46,1.0,0.5,0,0,1,0,0.9444444444444444,6,0,0,1
1350,6,2,4,6,10,18,1,120,1,0.81,30,9.39,0.2,0.5,0,0,1,0,0.7714285714285715,10,0,1,1
1536,16,1,1,6,8,20,1,90,0,0.91,20,8.67,0.7,0.5,1,1,1,0,0.2857142857142857,7,0,1,1
1560,9,3,1,3,5,16,4,90,0,0.21,20,8.69,1.0,1.0,0,0,1,1,0.47058823529411764,4,0,1,1
1209,8,2,1,5,7,14,0,120,1,0.56,30,9.63,0.2,1.0,0,0,1,0,0.5185185185185185,6,0,0,1
1335,7,2,5,6,10,14,5,90,0,0.24,30,4.69,0.7,0.5,0,0,1,0,0.5806451612903226,11,1,0,1
857,10,3,3,5,10,16,4,60,1,0.46,30,1.01,1.0,0.5,0,0,1,1,0.55,8,0,1,1
823,17,3,2,7,10,20,3,120,1,0.09,30,3.92,1.0,1.0,0,0,1,1,0.48,9,0,1,1
1504,10,3,5,2,10,20,3,120,0,0.03,20,6.83,1.0,1.0,0,0,1,0,0.7037037037037037,7,0,1,1
929,6,3,1,7,9,14,4,120,1,0.79,30,6.77,0.0,1.0,1,1,1,0,0.5853658536585366,8,0,0,1
1380,20,2,0,6,6,10,5,120,1,0.03,10,9.79,0.2,0.5,0,0,1,0,0.7586206896551724,6,1,0,0
1489,18,3,1,0,2,8,4,120,1,0.21,30,10.03,0.5,0.2,1,1,1,1,0.45614035087719296,1,0,0,1
854,9,3,2,0,4,8,5,90,1,0.46,30,8.38,1.0,0.5,0,0,1,1,0.6222222222222222,2,1,0,1
1444,13,3,2,6,10,18,0,120,1,0.1,15,5.36,0.2,1.0,0,0,1,0,0.35,8,0,1,1
816,14,3,3,2,8,14,5,120,0,0.91,15,6.19,0.0,0.2,0,0,1,0,0.8518518518518519,5,1,0,1
1320,16,2,2,5,9,20,1,90,0,0.41,30,6.33,0.2,0.2,1,3,1,0,0.6923076923076923,7,0,1,1
1459,17,2,4,1,9,18,1,90,0,0.83,20,7.0,0.0,1.0,1,3,1,0,0.34285714285714286,5,0,1,1
804,8,1,5,4,10,10,6,120,1,0.44,10,5.19,0.5,1.0,0,0,1,0,0.48148148148148145,9,1,0,1
1190,14,1,2,6,10,10,2,60,1,0.38,10,10.11,1.0,0.2,1,1,0,0,0.9166666666666666,8,0,0,0
1570,18,3,1,4,6,8,0,90,1,0.3,20,6.56,1.0,0.2,0,0,1,1,0.5333333333333333,5,0,0,1
1211,14,3,1,1,3,20,1,90,1,0.15,10,11.95,0.7,1.0,1,2,0,1,0.16666666666666666,2,0,1,0
919,19,3,1,4,6,14,2,90,0,0.36,30,11.06,0.7,1.0,0,0,1,0,0.23076923076923078,5,0,0,1
1376,17,1,2,3,7,20,5,60,1,0.73,20,9.02,0.0,0.2,0,0,1,0,0.8421052631578947,5,1,1,1
1052,11,2,2,1,5,22,4,60,1,0.21,20,6.44,0.5,0.5,1,2,1,1,0.4827586206896552,3,0,0,1
1338,6,1,1,2,4,16,0,90,1,0.87,20,3.64,0.2,0.2,1,1,1,1,0.23076923076923078,3,0,1,1
1040,17,1,5,2,10,18,6,90,1,0.33,30,9.61,1.0,0.5,0,0,1,1,0.6875,7,1,1,1
1102,9,3,2,0,4,20,2,120,1,0.63,10,7.15,1.0,0.2,0,0,1,1,0.6216216216216216,2,0,1,1
1318,8,1,2,0,4,20,4,90,1,0.26,30,8.22,0.7,0.2,1,1,1,1,0.08695652173913043,2,0,1,1
1136,6,3,5,3,10,18,0,120,0,0.51,15,10.71,0.5,0.2,0,0,1,0,0.5370370370370371,8,0,1,1
1427,9,1,2,1,5,20,0,90,1,0.17,30,8.15,0.2,1.0,0,0,1,1,0.5471698113207547,3,0,1,1
1216,17,2,1,7,9,14,2,120,0,0.35,20,7.61,0.7,1.0,0,0,1,0,0.7073170731707317,8,0,0,1
1423,17,2,1,4,6,8,3,90,0,0.21,15,9.05,1.0,1.0,0,0,1,0,0.2972972972972973,5,0,0,0
1532,8,2,1,0,2,16,4,60,1,0.94,15,7.76,0.7,0.2,0,0,1,1,0.11764705882352941,1,0,1,1
1324,14,1,1,7,9,20,0,120,0,0.56,30,8.86,0.0,1.0,1,1,1,0,0.625,8,0,1,1
1340,20,2,5,7,10,20,2,60,0,0.18,10,9.34,1.0,0.2,0,0,1,0,0.56,12,0,1,0
1470,11,1,2,7,10,16,3,60,0,0.9,20,6.44,0.2,1.0,0,0,1,0,0.1388888888888889,9,0,1,1
1172,15,3,2,4,8,16,1,120,1,0.1,15,8.22,0.5,0.5,0,0,1,1,0.4716981132075472,6,0,1,1
1106,7,1,0,4,4,20,1,120,0,0.59,15,8.11,0.7,1.0,0,0,1,0,0.7142857142857143,4,0,1,1
1504,11,2,3,1,7,8,6,120,1,0.19,30,2.67,1.0,1.0,0,0,1,1,0.4583333333333333,4,1,0,1
1496,20,3,2,4,8,18,6,60,1,0.32,30,11.03,0.5,1.0,0,0,1,1,0.14285714285714285,6,1,1,1
1441,6,1,1,3,5,18,6,90,1,0.78,15,9.74,0.7,1.0,0,0,1,1,0.4222222222222222,4,1,1,1
1013,16,1,0,0,0,16,2,120,0,0.1,20,10.64,0.0,0.5,0,0,1,0,0.8333333333333334,0,0,1,1
1275,9,3,5,1,10,20,4,90,1,0.73,10,3.98,1.0,1.0,0,0,1,1,0.7142857142857143,6,0,1,1
1336,6,2,3,6,10,16,2,60,0,0.57,30,9.45,0.2,1.0,0,0,1,0,0.48717948717948717,9,0,1,1
864,20,1,2,5,9,8,2,90,0,0.69,10,1.51,0.0,0.5,0,0,1,0,0.34210526315789475,7,0,0,0
1539,18,3,0,5,5,20,3,90,1,0.56,10,13.75,1.0,1.0,0,0,1,1,0.47619047619047616,5,0,1,0
1419,12,1,2,0,4,16,1,60,1,0.66,20,11.1,0.7,0.5,0,0,1,1,0.6774193548387096,2,0,1,1
1457,19,1,2,2,6,22,6,60,0,0.46,30,6.83,0.2,0.2,1,1,1,0,0.8888888888888888,4,1,0,1
1581,6,3,1,1,3,20,6,120,0,0.48,20,2.36,1.0,1.0,0,0,1,1,0.8928571428571429,2,1,1,1
1051,19,3,2,1,5,8,3,90,0,0.32,20,7.52,0.2,1.0,0,0,1,0,0.08333333333333333,3,0,0,1
1425,9,3,1,4,6,8,5,60,1,0.92,20,9.47,0.5,0.2,0,0,1,0,0.38636363636363635,5,1,0,1
1145,9,3,4,1,9,18,2,90,1,0.74,15,5.02,0.5,1.0,1,2,0,0,0.3333333333333333,5,0,1,1
1157,7,1,0,5,5,10,2,90,1,0.31,20,7.73,0.2,1.0,1,1,1,1,0.8064516129032258,5,0,0,1
1105,14,3,0,4,4,16,3,120,1,0.79,30,4.02,0.7,0.2,0,0,1,1,0.5714285714285714,4,0,1,1
1191,11,1,0,3,3,16,2,120,0,0.01,20,9.25,1.0,1.0,0,0,1,1,0.5471698113207547,3,0,1,1
1131,6,3,4,2,10,8,4,120,1,0.25,20,11.36,0.7,0.2,0,0,1,0,0.8333333333333334,6,0,0,1
1579,6,3,2,2,6,16,6,120,0,0.63,30,9.61,0.2,1.0,1,1,1,0,0.34782608695652173,4,1,1,1
1264,10,2,1,0,2,10,2,90,1,0.06,20,1.51,0.2,0.2,0,0,1,1,0.6976744186046512,1,0,0,1
1089,15,1,4,7,10,14,6,60,1,0.14,15,2.56,1.0,1.0,0,0,1,1,0.43902439024390244,11,1,0,1
1158,9,1,2,7,10,16,6,60,1,0.48,20,11.61,1.0,0.5,1,3,1,1,0.42857142857142855,9,1,1,1
1235,15,3,1,4,6,20,2,60,1,0.1,20,14.15,0.2,1.0,1,1,1,1,0.0,5,0,1,1
1527,14,1,2,2,6,16,0,90,0,0.53,20,3.56,1.0,1.0,1,3,1,1,0.6296296296296297,4,0,1,1
1541,16,2,1,5,7,10,6,60,1,0.16,20,1.66,0.7,1.0,0,0,1,1,0.5681818181818182,6,1,0,1
1492,10,2,3,4,10,22,1,120,0,1.0,30,6.76,0.0,0.2,0,0,1,0,0.8275862068965517,7,0,0,1
915,19,1,3,3,9,18,4,120,1,0.28,30,8.86,1.0,1.0,0,0,1,1,0.7142857142857143,6,0,1,1
1557,20,3,5,3,10,18,0,120,1,0.09,10,1.68,0.5,1.0,0,0,1,1,0.5428571428571428,8,0,1,0
1380,20,3,1,0,2,16,6,60,1,0.5,30,7.21,0.5,1.0,0,0,1,1,0.6122448979591837,1,1,1,1
1128,10,2,4,5,10,16,5,60,0,0.25,10,9.79,1.0,1.0,1,1,0,0,0.9090909090909091,9,1,1,1
1470,14,2,1,5,7,16,4,120,1,0.75,15,7.88,1.0,0.5,0,0,1,1,0.25,6,0,1,1
1138,18,2,5,4,10,8,6,90,1,0.12,20,7.74,1.0,0.5,1,3,1,0,0.225,9,1,0,1
1069,17,2,3,3,9,18,6,60,0,0.84,10,7.24,0.5,0.5,0,0,1,0,0.4864864864864865,6,1,1,0
959,15,3,2,6,10,16,6,60,1,0.56,30,2.32,1.0,0.2,0,0,1,1,0.2,8,1,1,1
1520,10,3,1,5,7,20,5,90,0,0.2,20,5.19,1.0,0.5,1,3,1,0,0.21621621621621623,6,1,1,1
830,6,3,0,0,0,8,3,60,1,0.9,20,12.54,0.0,0.2,0,0,1,0,0.5098039215686274,0,0,0,1
1536,18,2,0,1,1,16,2,60,1,0.83,30,5.65,0.7,1.0,0,0,1,1,0.75,1,0,1,1
932,19,2,5,0,10,18,6,120,1,0.49,20,2.79,1.0,0.5,1,2,1,1,0.5,5,1,1,1
1377,6,2,2,5,9,8,3,60,0,0.48,30,10.9,0.0,0.5,0,0,1,0,0.2857142857142857,7,0,0,1
1013,18,2,4,4,10,18,2,120,0,0.39,15,9.87,0.5,1.0,0,0,1,0,0.18181818181818182,8,0,1,0
1578,11,3,1,2,4,16,3,90,1,0.59,10,4.5,0.5,1.0,0,0,1,1,0.625,3,0,1,0
837,12,3,5,7,10,22,1,120,0,0.91,15,5.09,1.0,1.0,1,1,0,0,0.9090909090909091,12,0,0,1
1561,6,3,4,7,10,16,3,90,1,0.27,20,2.63,1.0,0.2,1,3,1,1,0.7317073170731707,11,0,1,1
1044,6,1,2,4,8,20,3,90,1,0.59,20,8.46,1.0,1.0,0,0,1,1,0.46153846153846156,6,0,1,1
1567,20,3,0,0,0,14,0,60,0,0.27,20,1.9,0.2,0.2,0,0,1,0,0.9629629629629629,0,0,0,1
1026,17,3,4,6,10,18,1,90,1,0.03,15,10.72,0.5,0.2,0,0,1,0,0.5,10,0,1,0
1364,19,2,0,0,0,18,5,60,1,0.3,15,9.16,0.5,1.0,0,0,1,1,0.16666666666666666,0,1,1,0
1162,13,1,3,0,6,22,1,120,1,0.3,30,6.23,0.0,1.0,0,0,1,0,0.7837837837837838,3,0,0,1
816,9,2,0,4,4,8,3,60,0,0.51,30,2.44,1.0,1.0,0,0,1,0,0.3076923076923077,4,0,0,1
1013,11,3,5,7,10,8,2,120,0,0.64,10,10.75,0.0,1.0,0,0,1,0,0.35294117647058826,12,0,0,0
1124,12,3,1,6,8,22,5,90,1,0.26,30,11.21,1.0,0.2,1,1,1,1,0.1,7,1,0,1
991,15,3,0,6,6,10,3,60,1,0.1,15,9.18,1.0,0.5,0,0,1,1,0.9642857142857143,6,0,0,1
1080,11,3,0,0,0,20,3,120,0,0.45,15,8.11,1.0,1.0,0,0,1,1,0.8,0,0,1,1
1439,10,2,1,1,3,16,5,90,1,0.15,15,4.1,0.2,0.2,0,0,1,1,0.7777777777777778,2,1,1,1
1289,11,1,5,7,10,18,6,90,1,0.78,15,9.34,0.2,0.2,0,0,1,0,0.5555555555555556,12,1,1,1
1220,7,1,0,1,1,14,0,90,1,0.69,30,9.15,1.0,0.5,0,0,1,1,0.18181818181818182,1,0,0,1
1330,10,1,4,5,10,14,1,120,0,0.81,30,9.36,0.0,1.0,0,0,1,0,0.4318181818181818,9,0,0,1
972,16,2,4,0,8,10,1,60,0,0.51,20,7.48,0.7,1.0,0,0,1,0,0.3617021276595745,4,0,0,1
1233,15,3,3,3,9,18,6,120,1,0.15,30,1.92,0.7,0.5,0,0,1,1,0.9,6,1,1,1
1092,9,2,5,3,10,8,4,120,1,0.42,15,13.12,1.0,1.0,0,0,1,0,0.55,8,0,0,1
1276,10,3,5,3,10,14,6,90,1,0.16,10,1.72,0.7,1.0,1,3,0,0,0.6511627906976745,8,1,0,1
908,15,3,4,5,10,18,6,120,0,0.18,20,4.18,0.5,0.5,0,0,1,0,0.16666666666666666,9,1,1,1
1370,8,3,1,1,3,10,4,90,1,0.27,20,8.63,1.0,0.5,0,0,1,1,0.375,2,0,0,1
1175,9,1,0,1,1,14,3,60,1,0.28,10,11.49,0.7,0.2,0,0,1,1,0.11428571428571428,1,0,0,1
1331,6,3,5,5,10,16,1,90,1,0.69,10,8.14,0.7,1.0,0,0,1,1,0.3333333333333333,10,0,1,1
1024,6,3,1,2,4,16,6,60,1,0.18,30,7.45,0.2,0.5,0,0,1,1,0.2962962962962963,3,1,1,1
1490,6,2,1,7,9,16,1,60,1,0.16,10,7.36,0.2,1.0,0,0,1,0,0.5384615384615384,8,0,1,1
1086,17,1,1,3,5,22,1,60,0,0.25,20,8.31,0.7,0.2,0,0,1,0,0.3695652173913043,4,0,0,1
935,6,3,5,7,10,10,3,60,1,0.4,30,5.7,1.0,0.5,1,2,1,0,0.5757575757575758,12,0,0,1
866,6,3,1,6,8,22,2,60,1,0.45,30,6.68,0.2,1.0,0,0,1,0,0.55,7,0,0,1
1536,10,1,3,6,10,16,5,60,0,0.43,20,12.47,0.0,0.2,0,0,1,0,0.15151515151515152,9,1,1,1
1590,7,2,1,2,4,20,3,90,1,0.05,30,4.23,0.2,0.2,0,0,1,1,0.15789473684210525,3,0,1,1
967,13,1,0,0,0,22,3,120,1,0.98,30,8.61,0.5,1.0,1,1,1,1,0.19047619047619047,0,0,0,1
883,10,3,1,1,3,20,0,120,1,0.93,15,2.72,0.2,1.0,1,3,0,1,0.17391304347826086,2,0,1,1
1253,18,2,5,6,10,8,6,60,1,0.05,30,8.74,1.0,1.0,1,3,1,0,0.7631578947368421,11,1,0,1
1410,10,1,5,0,10,18,3,120,1,0.66,30,1.84,0.7,0.2,1,3,1,1,0.14285714285714285,5,0,1,1
1479,14,2,1,0,2,14,3,120,1,0.35,30,3.95,0.5,1.0,0,0,1,1,0.5277777777777778,1,0,0,1
1293,12,1,2,6,10,16,3,120,1,0.37,30,9.6,1.0,1.0,1,1,1,1,0.2631578947368421,8,0,1,1
1541,19,1,1,0,2,16,5,90,0,0.61,15,9.87,0.7,0.2,0,0,1,0,0.1724137931034483,1,1,1,0
895,9,2,5,7,10,18,4,120,1,0.11,10,5.09,1.0,1.0,0,0,1,1,0.06666666666666667,12,0,1,1
1482,11,2,5,4,10,18,4,120,1,0.11,10,4.49,1.0,0.5,0,0,1,1,0.0,9,0,1,0
1494,8,2,5,5,10,20,0,60,1,0.03,30,8.4,0.7,1.0,0,0,1,1,0.36585365853658536,10,0,1,1
1451,8,2,4,6,10,14,4,90,0,0.87,20,5.12,0.0,1.0,0,0,1,0,0.5111111111111111,10,0,0,1
1412,14,3,4,4,10,18,2,120,1,0.59,30,8.55,1.0,0.2,1,2,1,1,0.875,8,0,1,1
905,15,1,2,7,10,16,1,90,0,0.96,30,11.09,0.2,0.5,0,0,1,0,0.59375,9,0,1,1
1467,13,1,5,1,10,16,5,60,0,0.9,10,8.74,0.0,1.0,0,0,1,0,0.36363636363636365,6,1,1,0
1525,10,3,4,7,10,18,5,90,1,0.08,15,8.09,0.7,1.0,0,0,1,1,0.5416666666666666,11,1,1,1
1288,9,2,5,1,10,14,1,60,0,0.28,30,11.65,0.5,0.2,0,0,1,0,0.8148148148148148,6,0,0,1
1074,19,3,1,4,6,10,5,90,1,0.85,20,13.22,0.5,0.2,0,0,1,0,0.46153846153846156,5,1,0,1
1248,19,1,2,3,7,18,2,90,1,0.59,30,9.83,1.0,1.0,0,0,1,1,0.3333333333333333,5,0,1,1
908,14,3,0,2,2,10,5,90,1,0.15,10,11.44,0.7,0.5,0,0,1,0,0.5384615384615384,2,1,0,0
1105,13,3,2,5,9,16,0,90,1,0.08,15,9.05,1.0,1.0,1,3,0,1,0.6153846153846154,7,0,1,1
1593,6,1,5,2,10,16,5,60,1,0.95,30,9.56,0.7,1.0,1,1,1,0,0.4523809523809524,7,1,1,1
1209,20,1,0,6,6,14,1,120,1,0.36,10,11.17,0.0,1.0,1,2,0,0,0.9285714285714286,6,0,0,0
1378,7,3,2,4,8,20,3,90,1,0.37,30,5.45,0.2,0.5,1,1,1,1,0.6216216216216216,6,0,1,1
955,8,3,5,1,10,16,1,90,1,0.68,30,4.5,0.7,0.2,1,1,1,1,0.0,6,0,1,1
1012,7,3,2,1,5,22,6,90,0,0.75,30,11.81,0.5,1.0,0,0,1,0,0.696969696969697,3,1,0,1
856,8,2,0,4,4,22,6,120,1,0.21,20,8.21,0.7,0.5,0,0,1,1,0.2857142857142857,4,1,0,1
1386,9,1,0,4,4,8,4,60,0,0.42,20,3.26,0.5,1.0,0,0,1,0,0.32558139534883723,4,0,0,1
936,14,2,0,7,7,10,3,120,1,0.23,30,4.9,0.5,1.0,0,0,1,1,0.45161290322580644,7,0,0,1
1305,14,3,2,2,6,8,5,90,0,0.18,15,9.15,0.2,1.0,0,0,1,0,0.47058823529411764,4,1,0,1
1088,16,3,0,7,7,8,6,120,1,0.1,20,7.66,0.7,0.2,0,0,1,1,0.675,7,1,0,1
1501,16,1,3,2,8,14,1,90,0,0.35,20,5.23,1.0,1.0,0,0,1,0,0.574468085106383,5,0,0,1
856,12,3,0,3,3,22,6,120,1,0.16,30,6.81,0.7,1.0,1,3,1,1,0.5,3,1,0,1
1381,7,1,3,2,8,22,2,120,1,0.63,20,6.24,0.0,0.2,0,0,1,0,0.46808510638297873,5,0,0,1
1390,17,3,1,0,2,18,3,90,1,0.96,30,6.85,0.5,1.0,0,0,1,1,0.47619047619047616,1,0,1,1
1511,20,2,0,3,3,20,5,90,1,0.8,20,2.45,0.5,0.2,0,0,1,1,0.54,3,1,1,1
1321,17,2,0,3,3,18,6,120,1,0.15,30,9.52,0.7,0.2,0,0,1,1,0.5714285714285714,3,1,1,1
1412,17,1,5,4,10,8,1,90,0,0.55,10,11.44,1.0,0.2,0,0,1,0,0.125,9,0,0,0
1357,8,3,4,2,10,22,4,90,0,0.91,10,9.27,1.0,1.0,0,0,1,0,0.9310344827586207,6,0,0,1
827,20,2,1,2,4,8,2,60,1,0.81,20,4.96,0.2,0.5,0,0,1,0,0.36363636363636365,3,0,0,1
1313,9,1,4,6,10,22,1,120,0,0.63,30,8.62,0.7,0.5,0,0,1,0,0.5,10,0,0,1
1287,20,3,4,2,10,8,5,90,1,0.21,15,7.87,1.0,0.5,0,0,1,0,0.1875,6,1,0,0
1339,10,3,2,2,6,16,2,90,1,0.63,20,8.34,0.2,0.2,1,3,1,1,0.7837837837837838,4,0,1,1
1045,8,1,0,1,1,22,4,60,1,0.89,15,7.82,1.0,0.2,0,0,1,1,0.20689655172413793,1,0,0,1
1298,15,1,2,2,6,14,4,120,1,0.19,15,1.55,0.2,0.2,0,0,1,1,0.45,4,0,0,1
1114,11,1,0,3,3,20,5,60,1,0.34,20,7.58,0.7,1.0,1,2,1,1,0.5576923076923077,3,1,1,1
1187,15,3,3,4,10,16,6,90,1,0.65,20,10.03,0.7,1.0,0,0,1,0,0.4,7,1,1,1
1234,19,3,1,0,2,22,6,90,1,0.89,20,7.94,1.0,1.0,0,0,1,1,0.4782608695652174,1,1,0,1
1464,10,2,5,7,10,14,5,60,0,0.28,15,8.66,0.7,0.2,0,0,1,0,0.8888888888888888,12,1,0,1
1088,12,3,1,6,8,16,4,90,1,0.82,30,10.85,0.5,0.5,1,1,1,1,0.8,7,0,1,1
877,12,1,5,6,10,18,4,90,1,0.55,10,5.62,0.2,0.2,0,0,1,0,0.16666666666666666,11,0,1,0
1477,13,3,3,6,10,8,6,60,0,0.09,20,8.2,0.7,0.2,1,2,1,0,0.95,9,1,0,1
1176,8,2,0,3,3,14,0,90,1,0.4,20,9.72,0.7,0.2,0,0,1,1,0.13636363636363635,3,0,0,1
880,20,2,4,4,10,16,6,60,1,0.64,30,11.98,0.7,0.2,0,0,1,0,0.16666666666666666,8,1,1,1
1583,20,2,4,1,9,22,0,90,0,0.49,15,13.12,0.5,1.0,1,3,0,0,0.5957446808510638,5,0,0,0
1296,8,1,5,7,10,20,4,120,1,0.73,30,9.25,0.7,0.2,0,0,1,0,0.5263157894736842,12,0,1,1
1408,17,3,4,1,9,14,0,120,1,0.66,30,9.41,1.0,1.0,1,1,1,1,0.8571428571428571,5,0,0,1
1148,18,1,3,1,7,20,1,120,1,0.64,20,9.34,1.0,0.5,0,0,1,1,0.5384615384615384,4,0,1,1
1141,15,3,3,3,9,10,0,60,0,0.46,15,12.33,1.0,0.5,0,0,1,0,0.48148148148148145,6,0,0,1
952,10,1,1,4,6,18,0,60,1,0.54,10,4.57,0.7,1.0,0,0,1,1,0.2727272727272727,5,0,1,1
1137,20,3,0,2,2,8,0,90,1,0.37,20,10.37,0.2,0.2,0,0,1,0,0.5714285714285714,2,0,0,1
811,17,3,4,7,10,8,1,60,1,0.6,30,1.46,1.0,0.5,0,0,1,1,0.8125,11,0,0,1
1006,9,2,1,0,2,14,0,60,1,0.49,30,11.43,0.5,0.2,1,2,1,1,0.5454545454545454,1,0,0,1
1518,15,2,5,4,10,16,3,90,1,0.3,20,3.2,1.0,0.5,1,1,1,1,0.92,9,0,1,1
822,8,1,5,2,10,18,0,60,1,0.65,20,10.07,0.7,0.5,0,0,1,0,0.5555555555555556,7,0,1,1
1091,20,1,2,2,6,14,2,120,1,0.79,20,6.68,0.2,1.0,0,0,1,0,0.4090909090909091,4,0,0,1
1303,18,3,5,1,10,20,2,90,1,0.16,20,7.27,0.7,1.0,1,2,1,1,0.06666666666666667,6,0,1,1
952,11,1,5,7,10,18,4,90,1,0.21,15,11.27,0.7,1.0,1,2,0,0,0.25,12,0,1,1
1047,9,2,0,1,1,22,3,120,1,0.28,15,4.85,1.0,0.5,0,0,1,1,0.6,1,0,0,1
1545,16,3,5,3,10,18,2,90,1,0.79,30,8.68,1.0,0.5,0,0,1,1,0.8709677419354839,8,0,1,1
1447,17,2,3,2,8,8,2,90,1,0.39,20,4.72,0.5,0.2,1,1,1,1,0.875,5,0,0,1
879,9,2,1,4,6,8,2,120,1,0.12,30,8.97,0.5,1.0,0,0,1,1,0.5531914893617021,5,0,0,1
845,15,1,2,3,7,16,2,120,1,0.09,20,4.99,0.7,0.5,0,0,1,1,0.0,5,0,1,1
